"Feature","Value"
"T2WI_wavelet-LLH_gldm_DependenceEntropy",5.262519161
"T2WI_wavelet-LLH_gldm_DependenceNonUniformity",1101.136912
"T2WI_wavelet-LLH_gldm_DependenceNonUniformityNormalized",0.058298227
"T2WI_wavelet-LLH_gldm_DependenceVariance",32.33646362
"T2WI_wavelet-LLH_gldm_GrayLevelNonUniformity",9529.008047
"T2WI_wavelet-LLH_gldm_HighGrayLevelEmphasis",2.357687421
"T2WI_wavelet-LLH_gldm_LargeDependenceEmphasis",289.6732317
"T2WI_wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis",625.7281872
"T2WI_wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis",205.6594928
"T2WI_wavelet-LLH_gldm_LowGrayLevelEmphasis",0.660578145
"T2WI_wavelet-LLH_glrlm_GrayLevelNonUniformity",3980.501529
"T2WI_wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized",0.50002021
"T2WI_wavelet-LLH_glrlm_GrayLevelVariance",0.249989895
"T2WI_wavelet-LLH_glrlm_HighGrayLevelRunEmphasis",2.504287534
"T2WI_wavelet-LLH_glrlm_LongRunEmphasis",13.97900071
"T2WI_wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis",30.1706343
"T2WI_wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis",9.931092307
"T2WI_wavelet-LLH_glrlm_LowGrayLevelRunEmphasis",0.623928117
"T2WI_wavelet-LLH_glrlm_RunEntropy",3.349066159
"T2WI_wavelet-LLH_glrlm_RunLengthNonUniformity",2371.830089
"T2WI_wavelet-LLH_glrlm_RunLengthNonUniformityNormalized",0.277203978
"T2WI_wavelet-LLH_glrlm_RunPercentage",0.421472323
"T2WI_wavelet-LLH_glrlm_RunVariance",6.172460004
"T2WI_wavelet-LLH_glrlm_ShortRunEmphasis",0.508869535
"T2WI_wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis",1.329078451
"T2WI_wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis",0.303817305
"T2WI_wavelet-LLH_glszm_SizeZoneNonUniformity",1.888888889
"T2WI_wavelet-LLH_ngtdm_Busyness",4738.952902
"T2WI_wavelet-LLH_ngtdm_Coarseness",0.000294974
"T2WI_wavelet-LLH_ngtdm_Complexity",0.358971588
"T2WI_wavelet-LLH_ngtdm_Contrast",0.088953749
"T2WI_wavelet-LLH_ngtdm_Strength",0.000294912
"T2WI_wavelet-LHL_firstorder_10Percentile",-0.403982626
"T2WI_wavelet-LHL_firstorder_90Percentile",0.397727936
"T2WI_wavelet-LHL_firstorder_Energy",2552.353336
"T2WI_wavelet-LHL_firstorder_InterquartileRange",0.292543129
"T2WI_wavelet-LHL_firstorder_Kurtosis",6.806615717
"T2WI_wavelet-LHL_firstorder_Maximum",2.161807735
"T2WI_wavelet-LHL_firstorder_MeanAbsoluteDeviation",0.245037289
"T2WI_wavelet-LHL_firstorder_Mean",-0.00352911
"T2WI_wavelet-LHL_firstorder_Median",-0.009734255
"T2WI_wavelet-LHL_firstorder_Minimum",-2.506924403
"T2WI_wavelet-LHL_firstorder_Range",4.668732138
"T2WI_wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation",0.132756701
"T2WI_wavelet-LHL_firstorder_RootMeanSquared",0.367601615
"T2WI_wavelet-LHL_firstorder_Skewness",0.282252252
"T2WI_wavelet-LHL_firstorder_TotalEnergy",2552.353336
"T2WI_wavelet-LHL_firstorder_Variance",0.135118493
"T2WI_wavelet-LHL_glcm_Autocorrelation",2.235552195
"T2WI_wavelet-LHL_glcm_JointAverage",1.467971289
"T2WI_wavelet-LHL_glcm_ClusterProminence",0.662819994
"T2WI_wavelet-LHL_glcm_ClusterShade",0.061600733
"T2WI_wavelet-LHL_glcm_ClusterTendency",0.659138106
"T2WI_wavelet-LHL_glcm_Contrast",0.336723345
"T2WI_wavelet-LHL_glcm_Correlation",0.323646909
"T2WI_wavelet-LHL_glcm_DifferenceAverage",0.336723345
"T2WI_wavelet-LHL_glcm_DifferenceEntropy",0.871244488
"T2WI_wavelet-LHL_glcm_DifferenceVariance",0.209797295
"T2WI_wavelet-LHL_glcm_JointEnergy",0.292271979
"T2WI_wavelet-LHL_glcm_JointEntropy",1.866534319
"T2WI_wavelet-LHL_glcm_Imc1",-0.127822163
"T2WI_wavelet-LHL_glcm_Imc2",0.357789989
"T2WI_wavelet-LHL_glcm_Idm",0.831638328
"T2WI_wavelet-LHL_glcm_Idmn",0.932655331
"T2WI_wavelet-LHL_glcm_Id",0.831638328
"T2WI_wavelet-LHL_glcm_Idn",0.887758885
"T2WI_wavelet-LHL_glcm_InverseVariance",0.336723345
"T2WI_wavelet-LHL_glcm_MaximumProbability",0.363667039
"T2WI_wavelet-LHL_glcm_SumEntropy",1.529810974
"T2WI_wavelet-LHL_gldm_DependenceNonUniformity",1121.801144
"T2WI_wavelet-LHL_gldm_DependenceVariance",29.5047324
"T2WI_wavelet-LHL_gldm_GrayLevelNonUniformity",9461.626429
"T2WI_wavelet-LHL_gldm_HighGrayLevelEmphasis",2.43519695
"T2WI_wavelet-LHL_gldm_LargeDependenceEmphasis",306.1647607
"T2WI_wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis",700.6088522
"T2WI_wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis",207.5537378
"T2WI_wavelet-LHL_gldm_LowGrayLevelEmphasis",0.641200762
"T2WI_wavelet-LHL_glrlm_GrayLevelNonUniformity",3770.973157
"T2WI_wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized",0.500819529
"T2WI_wavelet-LHL_glrlm_GrayLevelVariance",0.249590235
"T2WI_wavelet-LHL_glrlm_HighGrayLevelRunEmphasis",2.55763998
"T2WI_wavelet-LHL_glrlm_LongRunEmphasis",16.25869602
"T2WI_wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis",37.50074459
"T2WI_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis",10.94818387
"T2WI_wavelet-LHL_glrlm_LowGrayLevelRunEmphasis",0.610590005
"T2WI_wavelet-LHL_glrlm_RunEntropy",3.458011035
"T2WI_wavelet-LHL_glrlm_RunLengthNonUniformity",2002.460407
"T2WI_wavelet-LHL_glrlm_RunLengthNonUniformityNormalized",0.246326196
"T2WI_wavelet-LHL_glrlm_RunPercentage",0.398726908
"T2WI_wavelet-LHL_glrlm_RunVariance",6.433664969
"T2WI_wavelet-LHL_glrlm_ShortRunEmphasis",0.458527168
"T2WI_wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis",1.211479364
"T2WI_wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis",0.270289119
"T2WI_wavelet-LHL_glszm_LargeAreaEmphasis",3758673.304
"T2WI_wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis",9050686.217
"T2WI_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis",2435670.076
"T2WI_wavelet-LHL_glszm_SizeZoneNonUniformity",9.826086957
"T2WI_wavelet-LHL_glszm_ZoneVariance",3590073.803
"T2WI_wavelet-LHL_ngtdm_Busyness",3628.666424
"T2WI_wavelet-LHL_ngtdm_Coarseness",0.000316619
"T2WI_wavelet-LHL_ngtdm_Complexity",0.334431292
"T2WI_wavelet-LHL_ngtdm_Contrast",0.083442339
"T2WI_wavelet-LHL_ngtdm_Strength",0.000316655
"T2WI_wavelet-LHH_firstorder_10Percentile",-0.006173446
"T2WI_wavelet-LHH_firstorder_90Percentile",0.006323615
"T2WI_wavelet-LHH_firstorder_Energy",5.214199326
"T2WI_wavelet-LHH_firstorder_InterquartileRange",0.002628696
"T2WI_wavelet-LHH_firstorder_Kurtosis",35.62900727
"T2WI_wavelet-LHH_firstorder_Maximum",0.188044869
"T2WI_wavelet-LHH_firstorder_MeanAbsoluteDeviation",0.006420394
"T2WI_wavelet-LHH_firstorder_Median",-2.05e-06
"T2WI_wavelet-LHH_firstorder_Minimum",-0.243406989
"T2WI_wavelet-LHH_firstorder_Range",0.431451858
"T2WI_wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation",0.001386414
"T2WI_wavelet-LHH_firstorder_RootMeanSquared",0.016615018
"T2WI_wavelet-LHH_firstorder_TotalEnergy",5.214199326
"T2WI_wavelet-LHH_firstorder_Variance",0.000276058
"T2WI_wavelet-LHH_glcm_Autocorrelation",2.271206811
"T2WI_wavelet-LHH_glcm_JointAverage",1.501536447
"T2WI_wavelet-LHH_glcm_ClusterProminence",0.533184912
"T2WI_wavelet-LHH_glcm_ClusterShade",-0.001766652
"T2WI_wavelet-LHH_glcm_ClusterTendency",0.53318292
"T2WI_wavelet-LHH_glcm_Contrast",0.466805058
"T2WI_wavelet-LHH_glcm_Correlation",0.066378526
"T2WI_wavelet-LHH_glcm_DifferenceAverage",0.466805058
"T2WI_wavelet-LHH_glcm_DifferenceEntropy",0.983352382
"T2WI_wavelet-LHH_glcm_DifferenceVariance",0.244403635
"T2WI_wavelet-LHH_glcm_JointEnergy",0.255602376
"T2WI_wavelet-LHH_glcm_JointEntropy",1.98333589
"T2WI_wavelet-LHH_glcm_Imc1",-0.016646806
"T2WI_wavelet-LHH_glcm_Imc2",0.119878029
"T2WI_wavelet-LHH_glcm_Idm",0.766597471
"T2WI_wavelet-LHH_glcm_Idmn",0.906638988
"T2WI_wavelet-LHH_glcm_Id",0.766597471
"T2WI_wavelet-LHH_glcm_Idn",0.844398314
"T2WI_wavelet-LHH_glcm_InverseVariance",0.466805058
"T2WI_wavelet-LHH_glcm_MaximumProbability",0.276798998
"T2WI_wavelet-LHH_glcm_SumEntropy",1.516530832
"T2WI_wavelet-LHH_gldm_DependenceEntropy",4.982270073
"T2WI_wavelet-LHH_gldm_DependenceNonUniformity",1460.779119
"T2WI_wavelet-LHH_gldm_DependenceNonUniformityNormalized",0.077339005
"T2WI_wavelet-LHH_gldm_DependenceVariance",15.18660159
"T2WI_wavelet-LHH_gldm_GrayLevelNonUniformity",9444.002647
"T2WI_wavelet-LHH_gldm_HighGrayLevelEmphasis",2.499205845
"T2WI_wavelet-LHH_gldm_LargeDependenceEmphasis",199.1244176
"T2WI_wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis",501.6957327
"T2WI_wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis",123.4815888
"T2WI_wavelet-LHH_gldm_LowGrayLevelEmphasis",0.625198539
"T2WI_wavelet-LHH_glrlm_GrayLevelNonUniformity",4881.190453
"T2WI_wavelet-LHH_glrlm_LongRunEmphasis",6.145720866
"T2WI_wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis",15.40798172
"T2WI_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis",3.830155652
"T2WI_wavelet-LHH_glrlm_RunEntropy",2.937856908
"T2WI_wavelet-LHH_glrlm_RunLengthNonUniformity",3476.382622
"T2WI_wavelet-LHH_glrlm_RunLengthNonUniformityNormalized",0.349357901
"T2WI_wavelet-LHH_glrlm_RunPercentage",0.516832014
"T2WI_wavelet-LHH_glrlm_RunVariance",2.032258286
"T2WI_wavelet-LHH_glrlm_ShortRunEmphasis",0.589847068
"T2WI_wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis",1.466430053
"T2WI_wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis",0.370701322
"T2WI_wavelet-LHH_ngtdm_Busyness",4409.971358
"T2WI_wavelet-LHH_ngtdm_Coarseness",0.00022712
"T2WI_wavelet-LHH_ngtdm_Complexity",0.466218441
"T2WI_wavelet-LHH_ngtdm_Contrast",0.116554554
"T2WI_wavelet-LHH_ngtdm_Strength",0.00022712
"T2WI_wavelet-HLL_firstorder_10Percentile",-0.321142918
"T2WI_wavelet-HLL_firstorder_90Percentile",0.286151751
"T2WI_wavelet-HLL_firstorder_Energy",2363.402389
"T2WI_wavelet-HLL_firstorder_InterquartileRange",0.23567114
"T2WI_wavelet-HLL_firstorder_Kurtosis",14.7574913
"T2WI_wavelet-HLL_firstorder_Maximum",2.739158553
"T2WI_wavelet-HLL_firstorder_MeanAbsoluteDeviation",0.210229004
"T2WI_wavelet-HLL_firstorder_Mean",-0.015832939
"T2WI_wavelet-HLL_firstorder_Median",-0.016252435
"T2WI_wavelet-HLL_firstorder_Minimum",-3.115378057
"T2WI_wavelet-HLL_firstorder_Range",5.85453661
"T2WI_wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation",0.104804655
"T2WI_wavelet-HLL_firstorder_RootMeanSquared",0.353733221
"T2WI_wavelet-HLL_firstorder_Skewness",0.184773625
"T2WI_wavelet-HLL_firstorder_TotalEnergy",2363.402389
"T2WI_wavelet-HLL_firstorder_Variance",0.124876509
"T2WI_wavelet-HLL_glcm_Autocorrelation",2.157722098
"T2WI_wavelet-HLL_glcm_JointAverage",1.443292848
"T2WI_wavelet-HLL_glcm_ClusterProminence",0.654167898
"T2WI_wavelet-HLL_glcm_ClusterShade",0.10638038
"T2WI_wavelet-HLL_glcm_ClusterTendency",0.642795598
"T2WI_wavelet-HLL_glcm_Contrast",0.344312895
"T2WI_wavelet-HLL_glcm_Correlation",0.302322607
"T2WI_wavelet-HLL_glcm_DifferenceAverage",0.344312895
"T2WI_wavelet-HLL_glcm_DifferenceEntropy",0.883963395
"T2WI_wavelet-HLL_glcm_DifferenceVariance",0.213647452
"T2WI_wavelet-HLL_glcm_JointEnergy",0.292798301
"T2WI_wavelet-HLL_glcm_JointEntropy",1.869310121
"T2WI_wavelet-HLL_glcm_Imc1",-0.113082234
"T2WI_wavelet-HLL_glcm_Imc2",0.336097342
"T2WI_wavelet-HLL_glcm_Idm",0.827843552
"T2WI_wavelet-HLL_glcm_Idmn",0.931137421
"T2WI_wavelet-HLL_glcm_Id",0.827843552
"T2WI_wavelet-HLL_glcm_Idn",0.885229035
"T2WI_wavelet-HLL_glcm_InverseVariance",0.344312895
"T2WI_wavelet-HLL_glcm_MaximumProbability",0.384550704
"T2WI_wavelet-HLL_glcm_SumEntropy",1.524997225
"T2WI_wavelet-HLL_glcm_SumSquares",0.246777123
"T2WI_wavelet-HLL_gldm_DependenceNonUniformity",1019.20521
"T2WI_wavelet-HLL_gldm_GrayLevelNonUniformity",9521.768848
"T2WI_wavelet-HLL_gldm_HighGrayLevelEmphasis",2.36388183
"T2WI_wavelet-HLL_gldm_LargeDependenceEmphasis",301.0208598
"T2WI_wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis",650.8183503
"T2WI_wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis",213.5714872
"T2WI_wavelet-HLL_gldm_LowGrayLevelEmphasis",0.659029543
"T2WI_wavelet-HLL_glrlm_GrayLevelNonUniformity",3835.157994
"T2WI_wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized",0.500601289
"T2WI_wavelet-HLL_glrlm_GrayLevelVariance",0.249699355
"T2WI_wavelet-HLL_glrlm_HighGrayLevelRunEmphasis",2.547965557
"T2WI_wavelet-HLL_glrlm_LongRunEmphasis",15.12669274
"T2WI_wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis",33.32489128
"T2WI_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis",10.5771431
"T2WI_wavelet-HLL_glrlm_LowGrayLevelRunEmphasis",0.613008611
"T2WI_wavelet-HLL_glrlm_RunEntropy",3.411826735
"T2WI_wavelet-HLL_glrlm_RunLengthNonUniformity",2121.167348
"T2WI_wavelet-HLL_glrlm_RunLengthNonUniformityNormalized",0.258260579
"T2WI_wavelet-HLL_glrlm_RunPercentage",0.4057114
"T2WI_wavelet-HLL_glrlm_RunVariance",5.968659356
"T2WI_wavelet-HLL_glrlm_ShortRunEmphasis",0.475008013
"T2WI_wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis",1.299782335
"T2WI_wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis",0.268814433
"T2WI_wavelet-HLL_glszm_LargeAreaEmphasis",6747306.385
"T2WI_wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis",14946735.5
"T2WI_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis",4697449.106
"T2WI_wavelet-HLL_glszm_SizeZoneNonUniformity",4.769230769
"T2WI_wavelet-HLL_glszm_ZoneVariance",6219560.018
"T2WI_wavelet-HLL_ngtdm_Busyness",4466.039274
"T2WI_wavelet-HLL_ngtdm_Coarseness",0.000307671
"T2WI_wavelet-HLL_ngtdm_Complexity",0.344157252
"T2WI_wavelet-HLL_ngtdm_Contrast",0.085403559
"T2WI_wavelet-HLL_ngtdm_Strength",0.000307409
"T2WI_wavelet-HLH_firstorder_10Percentile",-0.005226176
"T2WI_wavelet-HLH_firstorder_90Percentile",0.005737013
"T2WI_wavelet-HLH_firstorder_Energy",5.682723162
"T2WI_wavelet-HLH_firstorder_InterquartileRange",0.002544801
"T2WI_wavelet-HLH_firstorder_Kurtosis",65.98230924
"T2WI_wavelet-HLH_firstorder_Maximum",0.248701201
"T2WI_wavelet-HLH_firstorder_MeanAbsoluteDeviation",0.006072894
"T2WI_wavelet-HLH_firstorder_Median",-1.09e-05
"T2WI_wavelet-HLH_firstorder_Minimum",-0.30738558
"T2WI_wavelet-HLH_firstorder_Range",0.55608678
"T2WI_wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation",0.001289858
"T2WI_wavelet-HLH_firstorder_RootMeanSquared",0.017345438
"T2WI_wavelet-HLH_firstorder_TotalEnergy",5.682723162
"T2WI_wavelet-HLH_firstorder_Variance",0.00030085
"T2WI_wavelet-HLH_glcm_Autocorrelation",2.267121142
"T2WI_wavelet-HLH_glcm_JointAverage",1.500393234
"T2WI_wavelet-HLH_glcm_ClusterProminence",0.531881828
"T2WI_wavelet-HLH_glcm_ClusterShade",-0.000393511
"T2WI_wavelet-HLH_glcm_ClusterTendency",0.531881701
"T2WI_wavelet-HLH_glcm_Contrast",0.46811712
"T2WI_wavelet-HLH_glcm_Correlation",0.063764623
"T2WI_wavelet-HLH_glcm_DifferenceAverage",0.46811712
"T2WI_wavelet-HLH_glcm_DifferenceEntropy",0.984559886
"T2WI_wavelet-HLH_glcm_DifferenceVariance",0.244785426
"T2WI_wavelet-HLH_glcm_JointEnergy",0.255215164
"T2WI_wavelet-HLH_glcm_JointEntropy",1.984558232
"T2WI_wavelet-HLH_glcm_Imc1",-0.015440072
"T2WI_wavelet-HLH_glcm_Imc2",0.115197214
"T2WI_wavelet-HLH_glcm_Idm",0.76594144
"T2WI_wavelet-HLH_glcm_Idmn",0.906376576
"T2WI_wavelet-HLH_glcm_Id",0.76594144
"T2WI_wavelet-HLH_glcm_Idn",0.84396096
"T2WI_wavelet-HLH_glcm_InverseVariance",0.46811712
"T2WI_wavelet-HLH_glcm_MaximumProbability",0.274823219
"T2WI_wavelet-HLH_glcm_SumEntropy",1.516441112
"T2WI_wavelet-HLH_gldm_DependenceEntropy",4.97289869
"T2WI_wavelet-HLH_gldm_DependenceNonUniformity",1475.868064
"T2WI_wavelet-HLH_gldm_DependenceNonUniformityNormalized",0.078137869
"T2WI_wavelet-HLH_gldm_DependenceVariance",15.06559206
"T2WI_wavelet-HLH_gldm_GrayLevelNonUniformity",9444.122406
"T2WI_wavelet-HLH_gldm_LargeDependenceEmphasis",198.0797332
"T2WI_wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis",497.8560991
"T2WI_wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis",123.1356417
"T2WI_wavelet-HLH_glrlm_GrayLevelNonUniformity",4893.689306
"T2WI_wavelet-HLH_glrlm_HighGrayLevelRunEmphasis",2.487478316
"T2WI_wavelet-HLH_glrlm_LongRunEmphasis",5.982422932
"T2WI_wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis",15.0473431
"T2WI_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis",3.716192889
"T2WI_wavelet-HLH_glrlm_LowGrayLevelRunEmphasis",0.628130421
"T2WI_wavelet-HLH_glrlm_RunEntropy",2.931823046
"T2WI_wavelet-HLH_glrlm_RunLengthNonUniformity",3505.355074
"T2WI_wavelet-HLH_glrlm_RunLengthNonUniformityNormalized",0.351730302
"T2WI_wavelet-HLH_glrlm_RunPercentage",0.518143388
"T2WI_wavelet-HLH_glrlm_RunVariance",1.951226942
"T2WI_wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis",0.372801101
"T2WI_wavelet-HLH_ngtdm_Busyness",4465.891469
"T2WI_wavelet-HLH_ngtdm_Coarseness",0.000226364
"T2WI_wavelet-HLH_ngtdm_Complexity",0.467773991
"T2WI_wavelet-HLH_ngtdm_Contrast",0.116941395
"T2WI_wavelet-HLH_ngtdm_Strength",0.000226365
"T2WI_wavelet-HHL_firstorder_10Percentile",-0.134467958
"T2WI_wavelet-HHL_firstorder_90Percentile",0.139288533
"T2WI_wavelet-HHL_firstorder_Energy",369.8533989
"T2WI_wavelet-HHL_firstorder_InterquartileRange",0.110390127
"T2WI_wavelet-HHL_firstorder_Maximum",1.183331705
"T2WI_wavelet-HHL_firstorder_MeanAbsoluteDeviation",0.090559251
"T2WI_wavelet-HHL_firstorder_Median",0.000432419
"T2WI_wavelet-HHL_firstorder_Minimum",-1.078418559
"T2WI_wavelet-HHL_firstorder_Range",2.261750264
"T2WI_wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation",0.04913512
"T2WI_wavelet-HHL_firstorder_RootMeanSquared",0.13993354
"T2WI_wavelet-HHL_firstorder_TotalEnergy",369.8533989
"T2WI_wavelet-HHL_firstorder_Variance",0.019580516
"T2WI_wavelet-HHL_glcm_Autocorrelation",2.269170979
"T2WI_wavelet-HHL_glcm_JointAverage",1.503079142
"T2WI_wavelet-HHL_glcm_ClusterProminence",0.519833621
"T2WI_wavelet-HHL_glcm_ClusterShade",-0.003471378
"T2WI_wavelet-HHL_glcm_ClusterTendency",0.519828123
"T2WI_wavelet-HHL_glcm_Contrast",0.480132897
"T2WI_wavelet-HHL_glcm_Correlation",0.039697059
"T2WI_wavelet-HHL_glcm_DifferenceAverage",0.480132897
"T2WI_wavelet-HHL_glcm_DifferenceEntropy",0.940820684
"T2WI_wavelet-HHL_glcm_DifferenceVariance",0.232334178
"T2WI_wavelet-HHL_glcm_JointEnergy",0.267685312
"T2WI_wavelet-HHL_glcm_JointEntropy",1.940763946
"T2WI_wavelet-HHL_glcm_Imc1",-0.059181988
"T2WI_wavelet-HHL_glcm_Imc2",0.179429551
"T2WI_wavelet-HHL_glcm_Idm",0.759933552
"T2WI_wavelet-HHL_glcm_Idmn",0.903973421
"T2WI_wavelet-HHL_glcm_Id",0.759933552
"T2WI_wavelet-HHL_glcm_Idn",0.839955701
"T2WI_wavelet-HHL_glcm_InverseVariance",0.480132897
"T2WI_wavelet-HHL_glcm_MaximumProbability",0.292115502
"T2WI_wavelet-HHL_glcm_SumEntropy",1.460631049
"T2WI_wavelet-HHL_gldm_DependenceEntropy",4.833957928
"T2WI_wavelet-HHL_gldm_DependenceNonUniformity",1595.700657
"T2WI_wavelet-HHL_gldm_DependenceNonUniformityNormalized",0.084482246
"T2WI_wavelet-HHL_gldm_GrayLevelNonUniformity",9444.152901
"T2WI_wavelet-HHL_gldm_HighGrayLevelEmphasis",2.506035578
"T2WI_wavelet-HHL_gldm_LargeDependenceEmphasis",187.9222787
"T2WI_wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis",475.171961
"T2WI_wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis",116.1098581
"T2WI_wavelet-HHL_gldm_LowGrayLevelEmphasis",0.623491105
"T2WI_wavelet-HHL_glrlm_GrayLevelNonUniformity",4999.650847
"T2WI_wavelet-HHL_glrlm_LongRunEmphasis",10.10235711
"T2WI_wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis",25.34595036
"T2WI_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis",6.291458798
"T2WI_wavelet-HHL_glrlm_RunLengthNonUniformity",3816.734161
"T2WI_wavelet-HHL_glrlm_RunPercentage",0.529391881
"T2WI_wavelet-HHL_glrlm_RunVariance",3.861559175
"T2WI_wavelet-HHL_glszm_ZoneVariance",7005866.257
"T2WI_wavelet-HHL_ngtdm_Busyness",4486.675664
"T2WI_wavelet-HHL_ngtdm_Coarseness",0.000220224
"T2WI_wavelet-HHL_ngtdm_Complexity",0.480816924
"T2WI_wavelet-HHL_ngtdm_Contrast",0.12020281
"T2WI_wavelet-HHL_ngtdm_Strength",0.000220223
"T2WI_wavelet-HHH_firstorder_10Percentile",-0.00291155
"T2WI_wavelet-HHH_firstorder_90Percentile",0.003023649
"T2WI_wavelet-HHH_firstorder_Energy",0.985805147
"T2WI_wavelet-HHH_firstorder_InterquartileRange",0.002150298
"T2WI_wavelet-HHH_firstorder_Kurtosis",37.79846505
"T2WI_wavelet-HHH_firstorder_Maximum",0.093410199
"T2WI_wavelet-HHH_firstorder_MeanAbsoluteDeviation",0.003068253
"T2WI_wavelet-HHH_firstorder_Median",8.27e-06
"T2WI_wavelet-HHH_firstorder_Minimum",-0.09819773
"T2WI_wavelet-HHH_firstorder_Range",0.191607929
"T2WI_wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation",0.000955769
"T2WI_wavelet-HHH_firstorder_RootMeanSquared",0.007224413
"T2WI_wavelet-HHH_firstorder_TotalEnergy",0.985805147
"T2WI_wavelet-HHH_firstorder_Variance",5.22e-05
"T2WI_wavelet-HHH_glcm_Autocorrelation",2.253398059
"T2WI_wavelet-HHH_glcm_JointAverage",1.501999357
"T2WI_wavelet-HHH_glcm_ClusterProminence",0.494783297
"T2WI_wavelet-HHH_glcm_ClusterShade",-0.001967554
"T2WI_wavelet-HHH_glcm_ClusterTendency",0.494783309
"T2WI_wavelet-HHH_glcm_Contrast",0.505200021
"T2WI_wavelet-HHH_glcm_Correlation",-0.010416716
"T2WI_wavelet-HHH_glcm_DifferenceAverage",0.505200021
"T2WI_wavelet-HHH_glcm_DifferenceEntropy",0.986342074
"T2WI_wavelet-HHH_glcm_DifferenceVariance",0.245313704
"T2WI_wavelet-HHH_glcm_JointEnergy",0.254694632
"T2WI_wavelet-HHH_glcm_JointEntropy",1.986317481
"T2WI_wavelet-HHH_glcm_Imc1",-0.013658632
"T2WI_wavelet-HHH_glcm_Imc2",0.127742434
"T2WI_wavelet-HHH_glcm_Idm",0.74739999
"T2WI_wavelet-HHH_glcm_Idmn",0.898959996
"T2WI_wavelet-HHH_glcm_Id",0.74739999
"T2WI_wavelet-HHH_glcm_Idn",0.831599993
"T2WI_wavelet-HHH_glcm_InverseVariance",0.505200021
"T2WI_wavelet-HHH_glcm_MaximumProbability",0.277834601
"T2WI_wavelet-HHH_glcm_SumEntropy",1.48111746
"T2WI_wavelet-HHH_glcm_SumSquares",0.249995832
"T2WI_wavelet-HHH_gldm_DependenceNonUniformity",2085.136171
"T2WI_wavelet-HHH_gldm_DependenceNonUniformityNormalized",0.110394757
"T2WI_wavelet-HHH_gldm_GrayLevelNonUniformity",9444.186785
"T2WI_wavelet-HHH_gldm_HighGrayLevelEmphasis",2.506670902
"T2WI_wavelet-HHH_gldm_LargeDependenceEmphasis",167.8266624
"T2WI_wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis",422.3955951
"T2WI_wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis",104.1844293
"T2WI_wavelet-HHH_gldm_LowGrayLevelEmphasis",0.623332274
"T2WI_wavelet-HHH_glrlm_GrayLevelNonUniformity",5217.559867
"T2WI_wavelet-HHH_glrlm_LongRunEmphasis",4.92327163
"T2WI_wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis",12.35607685
"T2WI_wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis",3.065070325
